PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
5083;"Colegio Público Amós Acero";"";"";"Comedor - Integración preferente (Trastornos generales del desarrollo)";"METRO: Nueva Numancia , Portazgo BUS: 10 , 54 , 57 , 58 , 103 , 111 , 310 , 410";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0309a3f5ca71c010VgnVCM1000000b205a0aRCRD";"RODRIGUEZ ESPINOSA";"CALLE";"NUM";"54";"";"";"";"";"MADRID";"MADRID";"28053";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"443664";"4471282";"40.390223332282275";"-3.6637750346593543";"914 785 161";"914 772 415";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5295314;"Colegio Público Angel Nieto";"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";"";"";"Metro: Las SuertesBus: 142 y 145";"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e Centro de nueva creaciónCurso 2019-20 Se imparte niveles desde infantil hasta primero de primaria.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5ebe48403b60210VgnVCM2000000c205a0aRCRD";"LAS SUERTES";"AVENIDA";"V";"109";"";"";"";"";"MADRID";"MADRID";"28051";"ENSANCHE DE VALLECAS";"VILLA DE VALLECAS";"450106";"4468011";"40.36117774761706";"-3.587611628781373";"912 723 449 - 660 486 591";"";"cp.angelnieto.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5792171;"Colegio Público Antonio Fontan";"";"";"";"Bus: 134, 178";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93f1a0910bcca210VgnVCM2000000c205a0aRCRD";"SANTUARIO DE VALVERDE";"AVENIDA";"V";"71";"";"";"";"";"MADRID";"MADRID";"28049";"EL GOLOSO";"FUENCARRAL-EL PARDO";"441221";"4484771";"40.51157829071127";"-3.6938180692699696";"911 722 243";"911 720 010";"cp.antoniofontan.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5087;"Colegio Público Antonio Machado";"";"";"Comedor - Planes de mejora -  Horario ampliado";"BUS: 35 , 47";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad29a3f5ca71c010VgnVCM1000000b205a0aRCRD";"ALLARIZ";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28044";"BUENAVISTA";"CARABANCHEL";"436078";"4469020";"40.36742548683976";"-3.7541975520390944";"915 088 661";"914 006 788";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5088;"Colegio Público Antonio Moreno Rosales";"";"";"Comedor - Planes de mejora";"METRO: Tirso de Molina , Antón Martín BUS: 6 , 26 , 32";"ENSEÑANZA: Educación Infantil - PrimariaCurso 2018/19 trasladado por obras al Colegio Público Perú / Calle Baleares 18.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f249a3f5ca71c010VgnVCM1000000b205a0aRCRD";"OLMO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440501";"4473665";"40.41147059852911";"-3.701274799534028";"915 390 646";"915 390 646";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5085;"Colegio Público Antonio de Nebrija";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 85 , 123 RENFE: Villaverde Bajo";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5819a3f5ca71c010VgnVCM1000000b205a0aRCRD";"JUAN JOSE MARTINEZ SECO";"CALLE";"V";"77";"";"";"";"";"MADRID";"MADRID";"28021";"LOS ROSALES";"VILLAVERDE";"441729";"4467039";"40.35186683091612";"-3.6861847074521887";"917 963 500";"915 051 317";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5091;"Colegio Público Aragón";"";"";"Comedor - Planes de mejora";"METRO: Miguel Hernández BUS: 54 , 58 , 103 , 142 , 143 , 144";"ENSEÑANZA: Educación infantil - PrimariaEnseñanza bling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4859a3f5ca71c010VgnVCM1000000b205a0aRCRD";"RAFAEL ALBERTI";"AVENIDA";"NUM";"2";"";"";"";"";"MADRID";"MADRID";"28038";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445907";"4471511";"40.39244393012934";"-3.6373799409076795";"913 039 852";"913 806 367";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5092;"Colegio Público Aravaca";"";"";"Integración (General) - Comedor";"BUS: 160, 161";"ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza Biling&amp;uuml;e -";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d69a3f5ca71c010VgnVCM1000000b205a0aRCRD";"ESTUDIO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28023";"ARAVACA";"MONCLOA-ARAVACA";"433385";"4479176";"40.460576198420775";"-3.7857037462052063";"913 078 119 - 913 071 832";"913 071 832";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5093;"Colegio Público Arcipreste de Hita";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Opañel BUS: 55 , 108 , 118 , 247";"ENSEÑANZA: Educacion Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e289a3f5ca71c010VgnVCM1000000b205a0aRCRD";"ANTONIO MORENO";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28025";"ABRANTES";"CARABANCHEL";"438524";"4470930";"40.38481599116821";"-3.725574252110717";"915 605 495";"914 605 635";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5094;"Colegio Público Arquitecto Gaudí";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Pio XII BUS: 16 , 29 , 49 , 70 , 107 , 150 , 229";"ENSEÑANZA: Educación infantil - Primaria";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3899a3f5ca71c010VgnVCM1000000b205a0aRCRD";"ROSA JARDON";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAÑA";"CHAMARTIN";"443279";"4479632";"40.46541828100197";"-3.669067772820547";"913 506 564";"913 506 564";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5095;"Colegio Público Asturias";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 54 , 144";"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2c9a3f5ca71c010VgnVCM1000000b205a0aRCRD";"ASTURIANOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445456";"4470478";"40.38310860341996";"-3.6426052252549703";"917 770 635";"917 850 680";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5431144;"Colegio Público Ausias March";"";"";"Horario ampliado - Comedor";"Bus: 85";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67c74431fcf04210VgnVCM1000000b205a0aRCRD";"ESTEFANITA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28021";"BUTARQUE";"VILLAVERDE";"442694";"4466201";"40.34439346121857";"-3.674746714234173";"917 109 916";"917 964 694";"p.ausiasmarch.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5098;"Colegio Público Azorín";"";"";"Comedor - Transporte - Planes de mejora";"BUS: 59 , 79";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7de9a3f5ca71c010VgnVCM1000000b205a0aRCRD";"GODELLA";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28021";"SAN CRISTOBAL";"VILLAVERDE";"441653";"4466044";"40.342906888165004";"-3.6870005154391885";"917 975 733";"917 231 639";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5099;"Colegio Público Barcelona";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 18 , 22 , 59 , 79 , 85 , 86 , 116";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c20aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"LA VERBENA DE LA PALOMA";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28041";"LOS ANGELES";"VILLAVERDE";"440878";"4467772";"40.35841023700524";"-3.696273094000059";"913 603 078";"913 179 568";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
7635761;"Colegio Público Blas de Lezo";"";"";"";"Metro: Las TablasBus: 176";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb4868fe04878410VgnVCM2000000c205a0aRCRD";"FROMISTA";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28050";"VALVERDE";"FUENCARRAL-EL PARDO";"443068";"4484732";"40.511360317811224";"-3.6719996242874196";"912 761 564 - 626 122 902";"";"cp.blasdelezo.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5100;"Colegio Público Blas de Otero";"";"";"Transporte - Comedor - Planes de mejora - Horario ampliado";"BUS: 58 , 63 , 145 METRO: Villa de Vallecas";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=181aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"PUENTELARRA";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"448164";"4470461";"40.38124773778207";"-3.6119692564174404";"913 311 550";"913 310 535";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5101;"Colegio Público Bolivia";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Batán BUS: 36 , 39 , 65";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d2aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"VILLAVALIENTE";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28011";"LUCERO";"LATINA";"436374";"4473273";"40.407634072188344";"-3.7498731428601237";"914 649 989";"914 649 989";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5102;"Colegio Público Bravo Murillo";"";"";"Comedor - Transporte - Horario ampliado - Planes de mejora";"METRO: Avenida de la Ilustración BUS: 49 , 64 , 67 , 83 , 124 , 133 , 127";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b24aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"ISLAS CIES";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28035";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"439142";"4481343";"40.48053890145454";"-3.718014861516011";"917 385 793";"917 385 793";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5103;"Colegio Público Breogán";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Barrio del Pilar BUS: 42 , 147";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=085aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"GINZO DE LIMIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28029";"LA PAZ";"FUENCARRAL-EL PARDO";"440459";"4480763";"40.47540952287272";"-3.7024232948074007";"917 304 040";"917 396 184";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5104;"Colegio Público Calderón de la Barca";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 105 , 115 METRO: Barajas";"ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza biling&amp;uuml;e -";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d6aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"CALDERON";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28042";"TIMON";"BARAJAS";"450492";"4480168";"40.47070810904175";"-3.5840209268472183";"917 472 465";"917 473 130";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5105;"Colegio Público Camilo José Cela";"";"";"Comedor - Transporte - Horario ampliado - Horario ampliado";"METRO: Barrio del Pilar BUS: 147";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a28aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"MELCHOR FERNANDEZ ALMAGRO";"CALLE";"NUM";"22";"";"";"";"";"MADRID";"MADRID";"28029";"LA PAZ";"FUENCARRAL-EL PARDO";"440612";"4481001";"40.477564401619375";"-3.700652519727763";"917 392 424";"913 781 507";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5107;"Colegio Público Capitán Cortés";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 34 , 108";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79aa3f5ca71c010VgnVCM1000000b205a0aRCRD";"MONSEÑOR OSCAR ROMERO";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28025";"PUERTA BONITA";"CARABANCHEL";"436944";"4470302";"40.38091347738878";"-3.7428500011276635";"91 462 86 62";"91 461 91 30";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5108;"Colegio Público Cardenal Herrera Oria";"";"";"Comedor - Transporte -  Horario ampliado - Planes de mejora";"BUS: 67 , 83 , 124 , 127 , 133";"ENSEÑANZA: Educación Infantil - Primaria -  Enseñanza biling&amp;uuml;e -";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4daaa3f5ca71c010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"NUM";"68";"";"";"";"";"MADRID";"MADRID";"28034";"EL PILAR";"FUENCARRAL-EL PARDO";"439732";"4481568";"40.48260881390874";"-3.7110758224045726";"913 781 613";"913 785 711";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5110;"Colegio Público Carlos Sáinz de los Terreros";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Miguel Hernández BUS: 54 , 58 , 103 , 142 , 143 , 144";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92caa3f5ca71c010VgnVCM1000000b205a0aRCRD";"CARTAMA";"CALLE";"NUM";"1";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445870";"4470873";"40.38481313041185";"-3.6390280931999377";"917 783 885";"917 774 420";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5111;"Colegio Público Carlos V";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Barrio de la Concepción BUS: 21 , 48 , 146";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7daa3f5ca71c010VgnVCM1000000b205a0aRCRD";"VIRGEN DEL VAL";"CALLE";"NUM";"3";"";"";"";"";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"444499";"4476494";"40.43724098714693";"-3.6544038942331123";"914 041 481";"914 052 705";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5112;"Colegio Público Carmen Cabezuelo";"";"";"Comedor - Horario ampliado";"METRO: García Noblejas BUS: 4 , 28 , 38 , 70";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3deaa3f5ca71c010VgnVCM1000000b205a0aRCRD";"CANGAS DE ONIS";"CALLE";"NUM";"7";"";"";"";"";"MADRID";"MADRID";"28037";"SIMANCAS";"SAN BLAS-CANILLEJAS";"446661";"4475688";"40.430112607702604";"-3.628834506070179";"913 040 117";"913 040 117";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
5792204;"Colegio Público Carmen Laforet";"";"";"";"Bus: 100, 106 Metro: Puerta de Arganda";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12cf00444dcca210VgnVCM2000000c205a0aRCRD";"TITANIO";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"449172";"4472403";"40.400676319677835";"-3.598982213500786";"917 760 141";"917 604 734";"cp.carmenlaforet.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"; 
