Fecha;28079004;28079008;28079011;28079016;28079017;28079018;28079024;28079027;28079035;28079036;28079038;28079039;28079040;28079047;28079048;28079049;28079050;28079054;28079055;28079056;28079057;28079058;28079059;28079060
01/03/2020;;23;12;12;13;10;3;11;13;12;11;9;11;10;17;9;14;15;8;13;9;2;9;9
02/03/2020;;29;23;13;16;10;3;9;19;17;14;13;14;10;19;10;18;18;8;15;10;3;9;12
03/03/2020;;37;25;24;21;16;5;23;21;24;19;22;21;18;30;17;26;23;22;23;20;6;19;19
04/03/2020;;37;28;21;21;16;5;18;23;24;19;19;22;18;26;15;24;23;16;23;16;7;17;18
05/03/2020;;36;26;17;18;12;4;14;19;19;17;15;17;13;24;11;22;19;12;20;13;5;13;15
06/03/2020;;36;35;20;19;13;3;16;24;25;20;18;21;14;24;13;28;27;18;23;21;6;12;22
07/03/2020;;41;37;34;33;27;11;48;30;39;30;33;39;28;32;19;36;40;44;41;29;13;27;40
08/03/2020;;44;34;32;48;34;20;33;38;43;38;35;42;36;35;32;30;38;34;42;24;12;21;35
09/03/2020;;47;41;27;37;25;10;33;41;34;37;36;35;35;34;28;36;40;29;39;28;12;19;42
10/03/2020;;74;78;67;67;56;33;76;64;72;67;70;67;66;73;53;71;65;73;75;67;25;61;87
11/03/2020;;75;81;67;72;62;43;67;72;72;67;72;67;64;71;54;67;65;63;76;62;26;55;70
12/03/2020;;67;55;49;67;57;35;57;62;59;54;62;59;56;52;45;52;62;51;72;43;22;36;59
13/03/2020;;52;43;39;54;42;26;42;45;47;40;41;47;42;39;34;37;43;38;56;33;15;32;41
14/03/2020;;24;18;20;35;24;11;29;24;26;18;20;25;23;18;14;16;28;26;35;13;8;15;18
15/03/2020;;16;13;9;27;18;9;23;18;15;13;14;15;19;13;11;10;19;23;25;9;6;7;14
16/03/2020;;23;19;14;16;15;9;16;18;17;18;15;17;16;15;14;14;21;14;24;12;7;10;17
17/03/2020;;28;17;12;20;17;11;18;22;18;19;15;19;19;14;15;12;25;15;28;11;4;7;15
18/03/2020;;36;32;27;32;32;25;35;34;33;33;28;30;33;31;27;25;35;29;42;23;14;25;29
19/03/2020;;21;20;14;20;21;16;16;22;19;16;18;17;21;19;13;13;21;14;35;14;11;12;21
20/03/2020;;20;14;9;15;13;7;14;18;14;14;11;13;13;12;10;9;18;13;26;9;7;7;13
21/03/2020;;17;14;11;14;12;6;14;15;13;14;11;13;11;13;10;10;17;11;16;10;4;9;12
22/03/2020;;13;10;7;10;9;4;10;12;9;11;8;9;10;8;7;8;15;6;13;7;4;5;11
23/03/2020;;28;17;12;19;18;12;11;22;19;20;14;17;19;14;17;12;23;11;27;10;5;7;14
24/03/2020;;19;14;10;14;12;7;8;15;13;15;9;13;13;10;10;9;18;6;22;6;2;6;10
25/03/2020;;19;22;20;18;12;6;18;15;20;14;14;20;13;18;10;17;22;15;21;15;8;12;18
26/03/2020;;29;23;15;26;22;12;15;27;20;23;23;21;27;18;19;17;29;16;36;13;9;10;24
27/03/2020;;20;16;11;15;14;9;13;16;15;14;13;15;16;13;11;10;21;12;26;11;6;8;16
28/03/2020;;18;16;14;25;19;9;19;18;20;16;16;20;18;15;11;12;26;20;25;12;6;11;19
29/03/2020;;25;20;18;24;18;8;18;22;19;22;17;18;22;22;18;15;25;20;22;11;5;11;17
30/03/2020;;17;9;6;9;9;6;5;12;7;12;7;8;11;7;10;5;16;2;16;5;2;4;9
31/03/2020;;27;17;13;21;21;11;14;22;17;23;15;16;19;15;18;14;22;11;30;11;4;6;16
01/04/2020;-;21;19;18;25;21;9;20;19;21;16;17;19;18;19;11;15;26;17;32;14;5;13;19
02/04/2020;-;24;18;16;22;16;8;15;21;16;21;19;19;21;15;17;15;29;14;25;13;4;8;17
03/04/2020;-;19;23;18;25;19;10;17;19;21;19;21;20;20;17;13;14;23;16;27;16;7;11;18
04/04/2020;-;18;15;12;23;15;8;13;18;14;16;15;14;15;15;12;12;19;13;20;11;5;5;13
05/04/2020;-;9;10;7;10;8;5;9;9;10;9;9;10;8;10;5;8;13;6;12;7;5;5;9
06/04/2020;-;15;14;12;15;13;6;12;13;13;12;11;14;12;14;8;11;16;9;18;11;6;9;9
07/04/2020;-;15;18;14;16;17;11;17;16;17;15;17;15;19;16;9;13;19;13;26;14;8;12;14
08/04/2020;-;18;21;18;22;20;11;17;18;18;15;17;15;19;16;10;14;21;17;30;14;9;14;12
09/04/2020;-;17;13;11;14;12;8;11;17;14;14;13;13;13;11;10;9;17;9;19;10;5;8;9
10/04/2020;-;13;9;5;9;9;7;6;13;9;10;8;8;9;8;8;7;12;2;13;6;4;3;6
11/04/2020;-;11;8;6;10;8;6;6;10;9;8;8;8;7;8;6;5;13;3;15;6;4;4;7
12/04/2020;-;10;8;4;8;7;4;7;7;8;7;6;6;7;6;4;5;11;4;14;5;4;3;7
13/04/2020;-;17;17;12;16;14;8;11;16;16;14;12;17;15;12;10;11;20;12;26;11;5;9;9
14/04/2020;-;23;18;15;20;17;11;14;21;21;17;16;19;19;15;14;12;25;13;27;11;6;8;11
15/04/2020;-;15;16;10;14;13;8;9;14;14;12;11;12;13;14;10;11;16;7;24;9;6;7;9
16/04/2020;-;15;17;12;16;14;8;14;14;14;12;13;15;15;17;11;12;19;11;23;11;8;11;10
17/04/2020;-;17;17;15;19;16;7;19;13;18;12;14;19;16;16;8;13;17;15;27;13;5;14;13
18/04/2020;-;17;15;11;20;14;6;14;16;16;14;15;18;18;11;12;14;22;13;19;13;3;7;12
19/04/2020;-;12;9;6;9;9;4;7;11;9;9;6;8;9;7;7;6;13;3;13;5;2;4;5
20/04/2020;-;19;17;14;18;13;6;14;15;18;15;14;21;17;16;12;12;26;13;19;10;4;11;11
21/04/2020;-;16;13;9;12;8;2;12;9;12;9;8;12;9;12;6;11;19;8;13;8;3;7;7
22/04/2020;-;20;18;11;20;19;7;9;18;17;15;13;18;22;14;11;14;25;8;28;9;5;6;10
23/04/2020;-;18;17;12;17;15;10;17;18;15;15;15;16;16;13;11;12;20;15;26;13;-;12;12
24/04/2020;-;17;16;13;21;16;9;16;17;16;13;16;14;16;13;10;10;19;15;26;10;6;8;11
25/04/2020;-;12;10;7;12;10;5;10;10;11;9;8;9;9;8;7;7;14;8;16;7;4;6;8
26/04/2020;-;9;7;5;7;6;2;9;6;6;5;5;6;6;6;4;5;12;5;8;6;3;7;5
27/04/2020;-;13;12;10;11;8;3;9;8;11;9;8;11;8;11;6;10;20;6;12;8;3;7;6
28/04/2020;-;16;12;10;12;8;3;15;8;11;8;9;12;9;10;6;11;23;11;14;9;4;8;8
29/04/2020;-;18;13;22;13;10;4;16;10;15;9;9;15;14;13;8;11;22;12;16;9;5;10;8
30/04/2020;11;14;7;15;9;6;1;6;5;8;6;5;6;6;8;4;6;13;3;8;6;1;4;4
01/05/2020;3;8;4;2;5;4;1;5;4;4;4;3;4;4;4;2;3;10;2;5;3;1;2;3
02/05/2020;6;10;9;6;9;7;2;7;7;8;6;6;8;8;8;4;6;13;5;11;7;3;5;6
03/05/2020;11;15;13;8;17;11;4;16;15;12;12;11;11;13;9;9;8;17;13;19;8;3;6;8
04/05/2020;28;24;17;10;24;20;9;21;21;14;17;17;15;19;14;14;12;23;21;27;10;6;7;11
05/05/2020;14;18;11;9;15;9;4;13;9;12;9;9;15;9;10;7;11;20;11;17;8;4;8;7
06/05/2020;27;26;33;22;-;22;11;24;22;25;22;25;26;21;19;15;20;35;26;34;20;6;17;18
07/05/2020;23;22;17;10;22;16;8;18;16;14;14;15;14;15;12;12;9;22;15;29;10;5;7;11
08/05/2020;19;17;15;10;15;11;6;10;13;13;10;10;13;12;10;9;8;19;8;23;7;5;6;8
09/05/2020;8;11;8;6;8;6;3;7;6;7;5;6;8;7;6;5;6;13;4;10;5;3;5;5
10/05/2020;2;7;3;1;5;3;1;2;3;4;3;3;4;3;2;2;2;10;1;4;2;1;2;2
11/05/2020;8;16;8;6;10;7;2;7;6;8;7;7;9;6;8;6;8;14;4;11;7;3;5;4
12/05/2020;19;17;22;14;17;15;9;14;15;18;14;13;18;15;15;12;13;22;12;28;12;7;11;10
13/05/2020;13;20;15;11;15;10;3;12;9;13;10;9;12;9;12;7;12;18;10;16;10;4;9;7
14/05/2020;-;22;23;15;21;14;6;19;12;18;15;14;19;13;17;10;17;21;18;25;13;5;12;10
15/05/2020;-;13;12;9;15;11;7;11;10;13;10;8;14;13;10;8;9;18;9;20;7;4;5;7
16/05/2020;-;10;7;4;8;6;3;6;7;7;8;4;6;8;4;6;4;13;2;13;4;1;3;4
17/05/2020;-;9;8;3;7;7;3;5;7;6;7;5;6;5;4;4;5;13;2;11;4;3;4;4
18/05/2020;-;24;22;12;30;20;9;17;21;17;21;19;20;19;15;14;15;24;14;26;9;5;6;11
19/05/2020;-;25;22;12;27;19;9;14;19;16;20;19;20;19;13;12;15;27;11;33;11;6;8;12
20/05/2020;26;28;22;14;29;21;9;18;18;18;21;20;20;21;14;12;17;26;15;28;13;6;8;12
21/05/2020;27;32;25;16;33;24;11;21;20;21;22;26;21;25;17;14;21;30;21;34;14;8;10;14
22/05/2020;25;28;26;20;31;23;11;21;20;25;20;19;27;20;19;15;20;31;20;30;14;8;12;14
23/05/2020;20;19;16;12;18;14;6;15;13;15;12;14;14;13;11;9;11;21;12;20;8;4;11;8
24/05/2020;5;8;7;4;9;7;2;5;5;6;6;4;6;5;3;4;4;12;2;11;4;3;4;4
25/05/2020;23;20;20;12;15;17;12;12;15;17;16;13;18;15;15;11;10;20;9;29;10;9;9;11
26/05/2020;24;21;17;9;15;13;8;16;13;14;16;12;14;13;11;9;10;20;13;27;8;6;6;8
27/05/2020;22;22;18;11;18;15;7;15;13;18;13;12;17;15;11;8;7;21;13;29;8;7;7;8
28/05/2020;21;21;19;12;15;13;8;12;14;16;14;11;15;13;11;7;9;21;14;26;9;9;9;9
29/05/2020;27;25;33;17;27;26;15;25;20;26;22;23;25;21;19;13;16;32;23;34;17;13;17;16
30/05/2020;21;24;26;15;26;18;9;19;16;22;19;19;18;16;15;11;18;25;15;19;14;9;10;13
31/05/2020;10;14;15;8;14;12;8;9;10;10;12;10;11;11;9;6;10;16;7;16;8;6;7;8
01/06/2020;25;23;33;18;25;21;11;18;18;22;20;18;22;16;20;12;23;23;16;19;16;10;13;15
02/06/2020;33;32;31;20;31;26;15;18;25;27;23;21;27;26;23;16;22;32;19;30;15;13;14;16
03/06/2020;19;27;21;18;18;16;6;21;15;22;14;14;24;18;16;11;20;25;18;39;14;10;13;13
04/06/2020;24;20;21;12;14;11;4;13;13;14;13;12;14;8;13;5;18;19;9;42;11;6;8;9
05/06/2020;-;22;23;15;19;17;8;13;16;18;16;14;18;14;15;9;17;22;14;54;11;9;9;11
06/06/2020;6;16;9;7;11;9;3;13;9;10;7;9;8;7;9;4;11;15;12;15;7;7;10;7
07/06/2020;6;12;10;6;10;8;3;7;8;9;8;7;9;7;6;3;8;14;6;13;6;5;6;6
08/06/2020;19;17;12;5;10;9;4;5;12;8;13;7;10;10;6;4;9;18;5;25;5;3;3;5
09/06/2020;19;20;15;6;15;10;6;7;14;11;16;9;13;12;9;6;10;20;5;25;6;5;4;7
10/06/2020;20;23;20;12;17;13;6;13;14;17;16;14;17;12;13;8;17;21;9;24;11;7;8;11
11/06/2020;11;25;16;12;14;11;4;12;12;16;13;14;13;9;15;6;19;19;10;21;12;8;9;10
12/06/2020;9;19;12;-;12;9;2;8;9;12;9;10;10;7;11;4;14;14;6;14;8;4;6;7
13/06/2020;8;16;13;7;13;9;3;9;9;11;10;10;9;6;10;4;12;14;6;14;7;5;6;7
14/06/2020;10;16;15;9;14;11;5;10;12;12;12;12;11;8;11;4;14;16;9;15;10;7;6;9
15/06/2020;15;24;27;17;20;15;6;16;14;20;16;15;21;12;17;7;19;24;16;23;14;8;13;15
16/06/2020;19;22;20;12;19;10;3;9;12;17;13;10;15;9;14;5;16;20;10;15;9;5;7;11
17/06/2020;19;23;21;11;19;13;5;10;13;20;16;12;16;10;13;6;15;20;11;22;10;8;6;12
18/06/2020;21;25;22;15;23;18;8;15;17;18;19;15;17;13;15;8;17;19;14;-;11;9;7;14
19/06/2020;20;26;23;14;21;19;9;14;16;22;17;16;20;15;17;9;19;19;12;28;11;10;9;14
20/06/2020;18;31;29;20;26;18;7;17;18;23;21;24;21;15;20;12;24;24;16;29;14;9;10;18
21/06/2020;18;28;25;15;22;20;8;20;21;17;22;24;21;20;15;13;18;22;16;33;14;10;13;13
22/06/2020;30;36;35;14;25;20;9;15;26;18;35;28;21;19;15;10;16;29;13;47;17;7;6;14
23/06/2020;35;37;38;24;37;28;13;24;29;26;27;25;28;24;24;14;23;31;22;48;16;13;13;19
24/06/2020;33;41;27;22;27;28;16;24;30;23;30;25;29;27;21;15;20;34;22;51;18;15;11;23
25/06/2020;26;35;31;19;26;20;11;22;20;21;22;21;22;18;19;13;22;23;23;40;14;10;10;19
26/06/2020;22;33;24;20;23;19;10;16;19;21;19;18;21;16;19;11;23;23;15;31;13;9;13;16
27/06/2020;13;21;19;15;22;13;5;17;14;16;13;15;18;10;12;7;17;22;17;20;12;9;13;13
28/06/2020;12;19;16;12;18;13;5;11;12;14;13;10;14;9;11;5;14;18;10;25;9;9;9;11
